column 1,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
0,,16-5647,Roy,,,03/05/2016 07:25:04 AM,Friday,11,03/04/2016 11:13:53 AM,ALARM-BURGLAR,751766860,Alarm,,,,Other,UT,03/18/2016 08:51:09 AM,
129,,16-5048,Roy,,,02/28/2016 07:24:10 AM,Saturday,13,02/27/2016 01:54:08 PM,TRAFFIC STOP (10-60),751029830,Traffic,,,,Traffic,UT,03/12/2016 09:51:09 AM,
130,,16-5053,Roy,,,02/28/2016 07:24:10 AM,Saturday,14,02/27/2016 02:16:06 PM,KEEP THE PEACE,751029833,Other,,,,Other,UT,03/12/2016 09:51:09 AM,
131,,16-5061,Roy,,,02/28/2016 07:24:10 AM,Saturday,16,02/27/2016 04:44:29 PM,TRAFFIC STOP (10-60),751029835,Traffic,,,,Traffic,UT,03/12/2016 09:51:09 AM,
132,,16-5066,Roy,,,02/28/2016 07:24:10 AM,Saturday,17,02/27/2016 05:31:02 PM,TRAFFIC STOP (10-60),751029838,Traffic,,,,Traffic,UT,03/12/2016 09:51:09 AM,
1,1800 Block W RIVERDALE RD,16-2728,ROY,,,02/03/2016 07:31:24 AM,Monday,3,02/01/2016 03:25:08 AM,TRAFFIC STOP (10-60),748869159,Traffic,41.1687506,"{'type': 'Point', 'coordinates': [-112.0235265, 41.1687506]}",-112.0235265,Traffic,UT,02/15/2016 09:51:38 AM,84067.0
2,3800 Block S 1900 W,16-2729,ROY,,,02/03/2016 07:31:24 AM,Monday,3,02/01/2016 03:34:19 AM,TRAFFIC STOP (10-60),748869160,Traffic,41.1937742,"{'type': 'Point', 'coordinates': [-112.0231243, 41.1937742]}",-112.0231243,Traffic,UT,02/15/2016 09:51:38 AM,84067.0
3,2900 Block W 5600 S,16-2731,ROY,,,02/03/2016 07:31:24 AM,Monday,4,02/01/2016 04:58:46 AM,TRAFFIC STOP (10-60),748869161,Traffic,41.1616656,"{'type': 'Point', 'coordinates': [-112.0506706, 41.1616656]}",-112.0506706,Traffic,UT,02/15/2016 09:51:38 AM,84067.0
4,5400 Block S 2100 W,16-2733,ROY,,,02/03/2016 07:31:24 AM,Monday,7,02/01/2016 07:48:48 AM,THEFT (10-92),748869162,Theft,41.1647331,"{'type': 'Point', 'coordinates': [-112.0308038, 41.1647331]}",-112.0308038,Theft,UT,02/15/2016 09:51:38 AM,84067.0
5,3300 Block W 6000 S,16-2734,ROY,,,02/03/2016 07:31:24 AM,Monday,7,02/01/2016 07:51:49 AM,TRAFFIC STOP (10-60),748869163,Traffic,41.1544455,"{'type': 'Point', 'coordinates': [-112.0595273, 41.1544455]}",-112.0595273,Traffic,UT,02/15/2016 09:51:38 AM,84067.0
6,2100 Block W 4800 S,16-2738,ROY,,,02/03/2016 07:31:24 AM,Monday,8,02/01/2016 08:55:08 AM,COMMUNITY POLICING,748869164,Community Policing,41.1764593,"{'type': 'Point', 'coordinates': [-112.0316888, 41.1764593]}",-112.0316888,Proactive Policing,UT,02/15/2016 09:51:38 AM,84067.0
7,4800 Block S 3500 W,16-2740,ROY,,,02/03/2016 07:31:24 AM,Monday,9,02/01/2016 09:44:33 AM,TRAFFIC STOP (10-60),748869165,Traffic,41.1748167,"{'type': 'Point', 'coordinates': [-112.0644221, 41.1748167]}",-112.0644221,Traffic,UT,02/15/2016 09:51:38 AM,84067.0
8,4800 Block S 1900 W,16-2742,ROY,,,02/03/2016 07:31:24 AM,Monday,10,02/01/2016 10:03:42 AM,TRAFFIC STOP (10-60),748869166,Traffic,41.1751718,"{'type': 'Point', 'coordinates': [-112.0259741, 41.1751718]}",-112.0259741,Traffic,UT,02/15/2016 09:51:38 AM,84067.0
9,1900 Block W 4700 S,16-2748,ROY,,,02/03/2016 07:31:24 AM,Monday,11,02/01/2016 11:03:29 AM,TRAFFIC STOP (10-60),748869167,Traffic,41.178247,"{'type': 'Point', 'coordinates': [-112.027066, 41.178247]}",-112.027066,Traffic,UT,02/15/2016 09:51:38 AM,84067.0
10,3900 Block W 5700 S,16-2750,ROY,,,02/03/2016 07:31:24 AM,Monday,11,02/01/2016 11:30:00 AM,BURGLARY (10-91),748869168,Breaking & Entering,41.159538,"{'type': 'Point', 'coordinates': [-112.074342, 41.159538]}",-112.074342,Breaking & Entering,UT,02/15/2016 09:51:38 AM,84067.0
11,2000 Block W 5600 S,16-2753,ROY,,,02/03/2016 07:31:24 AM,Monday,11,02/01/2016 11:43:01 AM,TRAFFIC STOP (10-60),748869169,Traffic,41.1616937,"{'type': 'Point', 'coordinates': [-112.028451, 41.1616937]}",-112.028451,Traffic,UT,02/15/2016 09:51:38 AM,84067.0
12,2100 Block W 4800 S,16-2754,ROY,,,02/03/2016 07:31:24 AM,Monday,11,02/01/2016 11:49:48 AM,TRAFFIC ACCIDENT PRIVATE PROPERTY (10-50PD),748869170,Traffic,41.1764593,"{'type': 'Point', 'coordinates': [-112.0316888, 41.1764593]}",-112.0316888,Traffic,UT,02/15/2016 09:51:38 AM,84067.0
13,6100 Block S I 15 SB FWY,16-2755,ROY,,,02/03/2016 07:31:24 AM,Monday,11,02/01/2016 11:51:10 AM,TRAFFIC STOP (10-60),748869171,Traffic,41.1616108,"{'type': 'Point', 'coordinates': [-112.0263313, 41.1616108]}",-112.0263313,Traffic,UT,02/15/2016 09:51:38 AM,
14,5800 Block S 3500 W,16-2767,ROY,,,02/03/2016 07:31:24 AM,Monday,14,02/01/2016 02:06:37 PM,TRAFFIC STOP (10-60),748869172,Traffic,41.1577496,"{'type': 'Point', 'coordinates': [-112.0644331, 41.1577496]}",-112.0644331,Traffic,UT,02/15/2016 09:51:38 AM,84067.0
15,5500 Block S 1900 W,16-2768,ROY,,,02/03/2016 07:31:24 AM,Monday,14,02/01/2016 02:08:04 PM,TRAFFIC STOP (10-60),748869173,Traffic,41.163584,"{'type': 'Point', 'coordinates': [-112.025525, 41.163584]}",-112.025525,Traffic,UT,02/15/2016 09:51:38 AM,84067.0
16,4200 Block W 5050 S,16-2771,ROY,,,02/03/2016 07:31:24 AM,Monday,14,02/01/2016 02:46:09 PM,TRAFFIC STOP (10-60),748869174,Traffic,41.1717196,"{'type': 'Point', 'coordinates': [-112.081532, 41.1717196]}",-112.081532,Traffic,UT,02/15/2016 09:51:38 AM,84067.0
17,4800 Block S 4300 W,16-2773,ROY,,,02/03/2016 07:31:24 AM,Monday,14,02/01/2016 02:59:24 PM,TRAFFIC STOP (10-60),748869175,Traffic,41.1848964,"{'type': 'Point', 'coordinates': [-112.0951863, 41.1848964]}",-112.0951863,Traffic,UT,02/15/2016 09:51:38 AM,84401.0
18,4800 Block S 4300 W,16-2774,ROY,,,02/03/2016 07:31:24 AM,Monday,15,02/01/2016 03:10:32 PM,TRAFFIC STOP (10-60),748869176,Traffic,41.1752778,"{'type': 'Point', 'coordinates': [-112.0835901, 41.1752778]}",-112.0835901,Traffic,UT,02/15/2016 09:51:38 AM,84315.0
19,2000 Block W 4800 S,16-2776,ROY,,,02/03/2016 07:31:24 AM,Monday,15,02/01/2016 03:22:12 PM,TRAFFIC STOP (10-60),748869177,Traffic,41.1761861,"{'type': 'Point', 'coordinates': [-112.0284289, 41.1761861]}",-112.0284289,Traffic,UT,02/15/2016 09:51:38 AM,84067.0
20,5100 Block S 4300 W,16-2777,ROY,,,02/03/2016 07:31:24 AM,Monday,15,02/01/2016 03:23:55 PM,TRAFFIC STOP (10-60),748869178,Traffic,41.1703943,"{'type': 'Point', 'coordinates': [-112.0836574, 41.1703943]}",-112.0836574,Traffic,UT,02/15/2016 09:51:38 AM,84067.0
21,5600 Block S 2050 W,16-4127,ROY,,,02/19/2016 07:25:14 AM,Thursday,2,02/18/2016 02:55:01 AM,ALARM-BURGLAR,750270145,Alarm,41.160745,"{'type': 'Point', 'coordinates': [-112.028959, 41.160745]}",-112.028959,Other,UT,03/03/2016 09:51:08 AM,84067.0
22,5800 Block S 1900 W,16-4128,ROY,,,02/19/2016 07:25:14 AM,Thursday,2,02/18/2016 02:55:59 AM,ALARM-BURGLAR,750270146,Alarm,41.1561211,"{'type': 'Point', 'coordinates': [-112.0267484, 41.1561211]}",-112.0267484,Other,UT,03/03/2016 09:51:08 AM,84067.0
23,5400 Block S 2100 W,16-4129,ROY,,,02/19/2016 07:25:14 AM,Thursday,3,02/18/2016 03:02:34 AM,ALARM-BURGLAR,750270147,Alarm,41.1647331,"{'type': 'Point', 'coordinates': [-112.0308038, 41.1647331]}",-112.0308038,Other,UT,03/03/2016 09:51:08 AM,84067.0
24,5300 Block S 2300 W,16-4131,ROY,,,02/19/2016 07:25:14 AM,Thursday,4,02/18/2016 04:33:48 AM,SUSPICIOUS CIRCUMSTANCE-IN PROGRESS,750270148,Other,41.167028,"{'type': 'Point', 'coordinates': [-112.035249, 41.167028]}",-112.035249,Other,UT,03/03/2016 09:51:08 AM,84067.0
25,4900 Block S 4075 W,16-4134,ROY,,,02/19/2016 07:25:14 AM,Thursday,5,02/18/2016 05:13:31 AM,CRIMINAL MISCHIEF (10-64),750270149,Disorder,41.17291,"{'type': 'Point', 'coordinates': [-112.078198, 41.17291]}",-112.078198,Quality of Life,UT,03/03/2016 09:51:08 AM,84067.0
26,4900 Block S 3050 W,16-4135,ROY,,,02/19/2016 07:25:14 AM,Thursday,6,02/18/2016 06:59:34 AM,DISTURBANCE (10-74),750270150,Disorder,41.1733104,"{'type': 'Point', 'coordinates': [-112.0530947, 41.1733104]}",-112.0530947,Quality of Life,UT,03/03/2016 09:51:08 AM,84067.0
27,5000 Block S 3925 W,16-4136,ROY,,,02/19/2016 07:25:14 AM,Thursday,7,02/18/2016 07:30:32 AM,ALARM-BURGLAR,750270151,Alarm,41.169414,"{'type': 'Point', 'coordinates': [-112.074968, 41.169414]}",-112.074968,Other,UT,03/03/2016 09:51:08 AM,84067.0
28,5400 Block S 2100 W,16-4138,ROY,,,02/19/2016 07:25:14 AM,Thursday,7,02/18/2016 07:38:21 AM,SUSPICIOUS VEHICLE (10-47 VEHICLE),750270152,Other,41.1647331,"{'type': 'Point', 'coordinates': [-112.0308038, 41.1647331]}",-112.0308038,Other,UT,03/03/2016 09:51:08 AM,84067.0
29,4900 Block S 3050 W,16-4141,ROY,,,02/19/2016 07:25:14 AM,Thursday,8,02/18/2016 08:26:21 AM,DISTURBANCE-NEIGHBOR (10-74),750270153,Disorder,41.1733104,"{'type': 'Point', 'coordinates': [-112.0530947, 41.1733104]}",-112.0530947,Quality of Life,UT,03/03/2016 09:51:08 AM,84067.0
30,W 4400 S & AIRPORT RD,16-4142,ROY,,,02/19/2016 07:25:14 AM,Thursday,8,02/18/2016 08:29:45 AM,SUSPICIOUS PERSON (10-47 PERSON),750270154,Other,41.1762152,"{'type': 'Point', 'coordinates': [-112.0207295, 41.1762152]}",-112.0207295,Other,UT,03/03/2016 09:51:08 AM,84067.0
31,4000 Block W 5060 S,16-4146,ROY,,,02/19/2016 07:25:14 AM,Thursday,9,02/18/2016 09:16:50 AM,CRIMINAL MISCHIEF (10-64),750270155,Disorder,41.171126,"{'type': 'Point', 'coordinates': [-112.075797, 41.171126]}",-112.075797,Quality of Life,UT,03/03/2016 09:51:08 AM,84067.0
32,5500 Block S 3100 W,16-3157,ROY,,,02/09/2016 07:26:48 AM,Saturday,4,02/06/2016 04:16:19 AM,ALARM-BURGLAR,749426583,Alarm,41.163353,"{'type': 'Point', 'coordinates': [-112.054408, 41.163353]}",-112.054408,Other,UT,02/20/2016 09:51:12 AM,84067.0
33,,16-5097,Roy,,,02/28/2016 07:24:10 AM,Saturday,21,02/27/2016 09:35:33 PM,TRAFFIC STOP (10-60),751029849,Traffic,,,,Traffic,UT,03/12/2016 09:51:10 AM,
34,,16-5266,Roy,,,03/01/2016 07:24:26 AM,Monday,18,02/29/2016 06:18:37 PM,DRUG VIOLATIONS,751217893,Drugs,,,,Quality of Life,UT,03/14/2016 08:51:07 AM,
35,5400 Block S 2100 W,16-4869,ROY,,,02/26/2016 07:24:16 AM,Friday,0,02/26/2016 12:11:10 AM,SUSPICIOUS CIRCUMSTANCE (10-47 CIRCUMSTANCE),750855570,Other,41.16434,"{'type': 'Point', 'coordinates': [-112.030458, 41.16434]}",-112.030458,Other,UT,03/10/2016 09:51:08 AM,84067.0
36,5100 Block S 1900 W,16-4868,ROY,,,02/26/2016 07:24:16 AM,Friday,0,02/26/2016 12:11:58 AM,SUSPICIOUS VEHICLE (10-47 VEHICLE),750855569,Other,41.1696836,"{'type': 'Point', 'coordinates': [-112.0246493, 41.1696836]}",-112.0246493,Other,UT,03/10/2016 09:51:08 AM,84067.0
37,1800 Block W 5300 S,16-4870,ROY,,,02/26/2016 07:24:16 AM,Friday,0,02/26/2016 12:16:01 AM,SUSPICIOUS VEHICLE (10-47 VEHICLE),750855571,Other,41.1676006,"{'type': 'Point', 'coordinates': [-112.0246452, 41.1676006]}",-112.0246452,Other,UT,03/10/2016 09:51:08 AM,84067.0
38,4600 Block S 3900 W,16-4873,ROY,,,02/26/2016 07:24:16 AM,Friday,0,02/26/2016 12:55:44 AM,ASSIST OTHER JURISDICTION,750855572,Other,41.1797149,"{'type': 'Point', 'coordinates': [-112.0739238, 41.1797149]}",-112.0739238,Other,UT,03/10/2016 09:51:08 AM,84067.0
39,2700 Block W 5750 S,16-4875,ROY,,,02/26/2016 07:24:16 AM,Friday,1,02/26/2016 01:00:33 AM,SUSPICIOUS VEHICLE (10-47 VEHICLE),750855573,Other,41.1586704,"{'type': 'Point', 'coordinates': [-112.0451829, 41.1586704]}",-112.0451829,Other,UT,03/10/2016 09:51:08 AM,84067.0
40,2000 Block W 6000 S,16-4877,ROY,,,02/27/2016 07:24:09 AM,Friday,2,02/26/2016 02:00:42 AM,TRAFFIC STOP (10-60),750964094,Traffic,41.1544422,"{'type': 'Point', 'coordinates': [-112.0283492, 41.1544422]}",-112.0283492,Traffic,UT,03/10/2016 09:51:08 AM,84067.0
128,,16-5045,Roy,,,02/28/2016 07:24:10 AM,Saturday,13,02/27/2016 01:04:34 PM,TRAFFIC STOP (10-60),751029829,Traffic,,,,Traffic,UT,03/12/2016 09:51:09 AM,
41,5700 Block S 2550 W,16-4879,ROY,,,02/27/2016 07:24:09 AM,Friday,2,02/26/2016 02:32:34 AM,TRAFFIC STOP (10-60),750964095,Traffic,41.1586667,"{'type': 'Point', 'coordinates': [-112.0407468, 41.1586667]}",-112.0407468,Traffic,UT,03/10/2016 09:51:08 AM,84067.0
42,5800 Block S 4300 W,15-24776,ROY,,,10/03/2015 08:55:27 AM,Saturday,0,10/03/2015 12:13:32 AM,DISTURBANCE-FAMILY (10-75),732741266,Family Offense,41.158027,"{'type': 'Point', 'coordinates': [-112.083285, 41.158027]}",-112.083285,Other,UT,10/16/2015 08:51:10 AM,84315.0
43,5800 Block S 2600 W,15-24777,ROY,,,10/03/2015 08:55:27 AM,Saturday,0,10/03/2015 12:31:02 AM,CRIMINAL MISCHIEF-IN PROGRESS,732741267,Disorder,41.157385,"{'type': 'Point', 'coordinates': [-112.0424, 41.157385]}",-112.0424,Quality of Life,UT,10/16/2015 08:51:10 AM,84067.0
44,2200 Block W 5700 S,15-24781,ROY,,,10/04/2015 08:55:22 AM,Saturday,2,10/03/2015 02:39:53 AM,SUSPICIOUS VEHICLE (10-47 VEHICLE),732807344,Other,41.1597957,"{'type': 'Point', 'coordinates': [-112.0340643, 41.1597957]}",-112.0340643,Other,UT,10/16/2015 08:51:10 AM,84067.0
45,5800 Block S 2450 W,15-24782,ROY,,,10/04/2015 08:55:22 AM,Saturday,3,10/03/2015 03:36:16 AM,DISTURBANCE-FAMILY (10-75),732807345,Family Offense,41.1564164,"{'type': 'Point', 'coordinates': [-112.037881, 41.1564164]}",-112.037881,Other,UT,10/17/2015 08:51:12 AM,84067.0
46,4100 Block W 5075 S,16-4743,ROY,,,02/25/2016 07:24:55 AM,Wednesday,17,02/24/2016 05:40:17 PM,KEEP THE PEACE,750780537,Other,41.169933,"{'type': 'Point', 'coordinates': [-112.079518, 41.169933]}",-112.079518,Other,UT,03/09/2016 09:51:10 AM,84067.0
47,4200 Block W 4875 S,16-4750,ROY,,,02/25/2016 07:24:55 AM,Wednesday,20,02/24/2016 08:38:21 PM,ASSIST OTHER JURISDICTION,750780538,Other,41.174834,"{'type': 'Point', 'coordinates': [-112.083276, 41.174834]}",-112.083276,Other,UT,03/09/2016 09:51:10 AM,84067.0
48,5000 Block S 1900 W,16-4751,ROY,,,02/25/2016 07:24:55 AM,Wednesday,20,02/24/2016 08:46:21 PM,TRAFFIC STOP (10-60),750780539,Traffic,41.1726934,"{'type': 'Point', 'coordinates': [-112.0259908, 41.1726934]}",-112.0259908,Traffic,UT,03/09/2016 09:51:10 AM,84067.0
49,2200 Block W 5600 S,16-4753,ROY,,,02/25/2016 07:24:55 AM,Wednesday,21,02/24/2016 09:11:30 PM,TRAFFIC STOP (10-60),750780540,Traffic,41.1616896,"{'type': 'Point', 'coordinates': [-112.0340777, 41.1616896]}",-112.0340777,Traffic,UT,03/09/2016 09:51:10 AM,84067.0
50,4400 Block S 2350 W,16-4754,ROY,,,02/25/2016 07:24:55 AM,Wednesday,21,02/24/2016 09:26:32 PM,TRAFFIC STOP (10-60),750780541,Traffic,41.182875,"{'type': 'Point', 'coordinates': [-112.036434, 41.182875]}",-112.036434,Traffic,UT,03/09/2016 09:51:10 AM,84067.0
51,3400 Block W 4800 S,16-4755,ROY,,,02/25/2016 07:24:55 AM,Wednesday,21,02/24/2016 09:26:49 PM,TRAFFIC STOP (10-60),750780542,Traffic,41.1761583,"{'type': 'Point', 'coordinates': [-112.0632656, 41.1761583]}",-112.0632656,Traffic,UT,03/09/2016 09:51:10 AM,84067.0
52,4800 Block S 2000 W,16-4756,ROY,,,02/25/2016 07:24:55 AM,Wednesday,21,02/24/2016 09:27:20 PM,TRAFFIC STOP (10-60),750780543,Traffic,41.1746245,"{'type': 'Point', 'coordinates': [-112.0284992, 41.1746245]}",-112.0284992,Traffic,UT,03/09/2016 09:51:10 AM,84067.0
53,2200 Block W 5600 S,16-4757,ROY,,,02/25/2016 07:24:55 AM,Wednesday,21,02/24/2016 09:37:13 PM,TRAFFIC STOP (10-60),750780544,Traffic,41.1616896,"{'type': 'Point', 'coordinates': [-112.0340777, 41.1616896]}",-112.0340777,Traffic,UT,03/09/2016 09:51:10 AM,84067.0
54,3800 Block S 1950 W,16-4758,ROY,,,02/25/2016 07:24:55 AM,Wednesday,21,02/24/2016 09:39:40 PM,SUSPICIOUS VEHICLE-IN PROGRESS,750780545,Other,41.192741,"{'type': 'Point', 'coordinates': [-112.026937, 41.192741]}",-112.026937,Other,UT,03/09/2016 09:51:10 AM,84067.0
55,,16-5015,Roy,,,02/28/2016 07:24:10 AM,Saturday,1,02/27/2016 01:23:05 AM,DISTURBANCE-FAMILY (10-75),751029813,Family Offense,,,,Other,UT,03/11/2016 09:51:10 AM,
56,,16-5104,Roy,,,02/28/2016 07:24:10 AM,Saturday,21,02/27/2016 09:55:31 PM,SUSPICIOUS VEHICLE (10-47 VEHICLE),751029854,Other,,,,Other,UT,03/12/2016 09:51:10 AM,
57,5200 Block S 1900 W,16-2819,ROY,,,02/03/2016 07:31:24 AM,Tuesday,2,02/02/2016 02:52:06 AM,TRAFFIC STOP (10-60),748869200,Traffic,41.169052,"{'type': 'Point', 'coordinates': [-112.0260094, 41.169052]}",-112.0260094,Traffic,UT,02/16/2016 09:51:07 AM,84067.0
58,5500 Block S 1900 W,16-2820,ROY,,,02/03/2016 07:31:24 AM,Tuesday,3,02/02/2016 03:46:28 AM,TRAFFIC STOP (10-60),748869201,Traffic,41.163584,"{'type': 'Point', 'coordinates': [-112.025525, 41.163584]}",-112.025525,Traffic,UT,02/16/2016 09:51:07 AM,84067.0
59,3800 Block W 4800 S,16-2822,ROY,,,02/03/2016 07:31:24 AM,Tuesday,7,02/02/2016 07:04:32 AM,VEHICLE THEFT (10-99 VEHICLE),748869202,Theft of Vehicle,41.176405,"{'type': 'Point', 'coordinates': [-112.072942, 41.176405]}",-112.072942,Theft of Vehicle,UT,02/16/2016 09:51:07 AM,84067.0
60,4200 Block S 2175 W,16-2824,ROY,,,02/03/2016 07:31:24 AM,Tuesday,7,02/02/2016 07:44:41 AM,TRAFFIC STOP (10-60),748869203,Traffic,41.186119,"{'type': 'Point', 'coordinates': [-112.033124, 41.186119]}",-112.033124,Traffic,UT,02/16/2016 09:51:07 AM,84067.0
61,4600 Block S 1900 W,16-2825,ROY,,,02/03/2016 07:31:24 AM,Tuesday,7,02/02/2016 07:55:25 AM,TRAFFIC STOP (10-60),748869204,Traffic,41.1798395,"{'type': 'Point', 'coordinates': [-112.0259398, 41.1798395]}",-112.0259398,Traffic,UT,02/16/2016 09:51:07 AM,84067.0
62,5600 Block S 1900 W,16-2828,ROY,,,02/03/2016 07:31:24 AM,Tuesday,8,02/02/2016 08:46:31 AM,TRAFFIC STOP (10-60),748869205,Traffic,41.1620309,"{'type': 'Point', 'coordinates': [-112.025495, 41.1620309]}",-112.025495,Traffic,UT,02/16/2016 09:51:07 AM,84067.0
63,1900 Block W 5700 S,16-2829,ROY,,,02/03/2016 07:31:24 AM,Tuesday,9,02/02/2016 09:03:50 AM,TRAFFIC STOP (10-60),748869206,Traffic,41.1596152,"{'type': 'Point', 'coordinates': [-112.0272047, 41.1596152]}",-112.0272047,Traffic,UT,02/16/2016 09:51:07 AM,84067.0
64,5000 Block S 4300 W,16-2881,ROY,,,02/03/2016 07:31:26 AM,Tuesday,17,02/02/2016 05:12:50 PM,TRAFFIC STOP (10-60),748869224,Traffic,41.1717191,"{'type': 'Point', 'coordinates': [-112.0836156, 41.1717191]}",-112.0836156,Traffic,UT,02/16/2016 09:51:08 AM,84315.0
65,5400 Block S 1900 W,16-2882,ROY,,,02/03/2016 07:31:26 AM,Tuesday,17,02/02/2016 05:14:34 PM,TRAFFIC STOP (10-60),748869225,Traffic,41.1646046,"{'type': 'Point', 'coordinates': [-112.0260491, 41.1646046]}",-112.0260491,Traffic,UT,02/16/2016 09:51:08 AM,84067.0
66,1900 Block W 4400 S,16-2883,ROY,,,02/03/2016 07:31:26 AM,Tuesday,17,02/02/2016 05:37:30 PM,TRAFFIC STOP (10-60),748869226,Traffic,41.1834801,"{'type': 'Point', 'coordinates': [-112.0269848, 41.1834801]}",-112.0269848,Traffic,UT,02/16/2016 09:51:08 AM,84067.0
67,5400 Block S 4300 W,16-2884,ROY,,,02/03/2016 07:31:26 AM,Tuesday,17,02/02/2016 05:43:12 PM,TRAFFIC STOP (10-60),748869227,Traffic,41.1647177,"{'type': 'Point', 'coordinates': [-112.0836906, 41.1647177]}",-112.0836906,Traffic,UT,02/16/2016 09:51:08 AM,84067.0
68,5000 Block S 2925 W,16-2886,ROY,,,02/03/2016 07:31:26 AM,Tuesday,17,02/02/2016 05:51:48 PM,THEFT (10-92),748869228,Theft,41.170839,"{'type': 'Point', 'coordinates': [-112.050249, 41.170839]}",-112.050249,Theft,UT,02/16/2016 09:51:08 AM,84067.0
69,1700 Block W 5600 S,16-2887,ROY,,,02/03/2016 07:31:26 AM,Tuesday,18,02/02/2016 06:29:36 PM,TRAFFIC ACCIDENT (10-50PD),748869229,Traffic,41.1617076,"{'type': 'Point', 'coordinates': [-112.0224683, 41.1617076]}",-112.0224683,Traffic,UT,02/16/2016 09:51:08 AM,84067.0
70,5800 Block S 1900 W,16-2889,ROY,,,02/03/2016 07:31:26 AM,Tuesday,19,02/02/2016 07:16:08 PM,TRAFFIC STOP (10-60),748869230,Traffic,41.1573322,"{'type': 'Point', 'coordinates': [-112.0255589, 41.1573322]}",-112.0255589,Traffic,UT,02/16/2016 09:51:08 AM,84067.0
71,5400 Block S 1900 W,16-2890,ROY,,,02/03/2016 07:31:26 AM,Tuesday,19,02/02/2016 07:22:25 PM,TRAFFIC STOP (10-60),748869231,Traffic,41.165581,"{'type': 'Point', 'coordinates': [-112.026592, 41.165581]}",-112.026592,Traffic,UT,02/16/2016 09:51:08 AM,84067.0
72,5900 Block S 1900 W,16-2891,ROY,,,02/03/2016 07:31:26 AM,Tuesday,19,02/02/2016 07:27:10 PM,TRAFFIC STOP (10-60),748869232,Traffic,41.1549827,"{'type': 'Point', 'coordinates': [-112.0263715, 41.1549827]}",-112.0263715,Traffic,UT,02/16/2016 09:51:08 AM,84067.0
73,3000 Block W 6000 S,16-2894,ROY,,,02/03/2016 07:31:26 AM,Tuesday,19,02/02/2016 07:42:14 PM,MISSING PERSON (10-69),748869234,Missing Person,41.154144,"{'type': 'Point', 'coordinates': [-112.052709, 41.154144]}",-112.052709,Other,UT,02/16/2016 09:51:08 AM,84067.0
74,5700 Block S 2700 W,16-2893,ROY,,,02/03/2016 07:31:26 AM,Tuesday,19,02/02/2016 07:43:54 PM,TRAFFIC STOP (10-60),748869233,Traffic,41.1598333,"{'type': 'Point', 'coordinates': [-112.0451995, 41.1598333]}",-112.0451995,Traffic,UT,02/16/2016 09:51:08 AM,84067.0
75,5100 Block S 1950 W,16-2897,ROY,,,02/03/2016 07:31:26 AM,Tuesday,20,02/02/2016 08:06:35 PM,KEEP THE PEACE,748869235,Other,41.17043,"{'type': 'Point', 'coordinates': [-112.026911, 41.17043]}",-112.026911,Other,UT,02/16/2016 09:51:08 AM,84067.0
76,1900 Block W 5600 S,16-2898,ROY,,,02/03/2016 07:31:26 AM,Tuesday,20,02/02/2016 08:11:08 PM,SUSPICIOUS PERSON-IN PROGRESS,748869236,Other,41.161712,"{'type': 'Point', 'coordinates': [-112.0272926, 41.161712]}",-112.0272926,Other,UT,02/16/2016 09:51:08 AM,84067.0
77,,16-5655,Roy,,,03/05/2016 07:25:04 AM,Friday,13,03/04/2016 01:30:55 PM,TRAFFIC STOP (10-60),751766865,Traffic,,,,Traffic,UT,03/18/2016 08:51:09 AM,
78,3900 Block S 2225 W,16-5721,ROY,,,03/05/2016 07:25:04 AM,Friday,23,03/04/2016 11:04:15 PM,SUSPICIOUS VEHICLE-IN PROGRESS,751766902,Other,41.191149,"{'type': 'Point', 'coordinates': [-112.033745, 41.191149]}",-112.033745,Other,UT,03/18/2016 08:51:09 AM,84067.0
79,5600 Block S 1900 W,16-5876,ROY,,,03/07/2016 07:25:23 AM,Monday,1,03/07/2016 01:07:30 AM,TRAFFIC STOP (10-60),751948194,Traffic,41.1620309,"{'type': 'Point', 'coordinates': [-112.025495, 41.1620309]}",-112.025495,Traffic,UT,03/20/2016 08:51:06 AM,84067.0
80,,16-5277,Roy,,,03/01/2016 07:24:26 AM,Monday,19,02/29/2016 07:52:46 PM,TRAFFIC STOP (10-60),751217896,Traffic,,,,Traffic,UT,03/14/2016 08:51:07 AM,
81,5400 Block S 1900 W,16-5838,ROY,,,03/07/2016 07:25:23 AM,Sunday,5,03/06/2016 05:12:20 AM,ALARM-BURGLAR,751948168,Alarm,41.1641266,"{'type': 'Point', 'coordinates': [-112.026508, 41.1641266]}",-112.026508,Other,UT,03/20/2016 08:51:06 AM,84067.0
82,1700 Block W 4800 S,16-5834,ROY,,,03/07/2016 07:25:23 AM,Sunday,2,03/06/2016 02:35:52 AM,DISTURBANCE-NOISE (10-48),751948166,Disorder,41.1762062,"{'type': 'Point', 'coordinates': [-112.0228327, 41.1762062]}",-112.0228327,Quality of Life,UT,03/19/2016 08:51:09 AM,84067.0
83,3400 Block W 4800 S,16-5837,ROY,,,03/07/2016 07:25:23 AM,Sunday,4,03/06/2016 04:58:11 AM,SUSPICIOUS CIRCUMSTANCE-IN PROGRESS,751948167,Other,41.175851,"{'type': 'Point', 'coordinates': [-112.063061, 41.175851]}",-112.063061,Other,UT,03/20/2016 08:51:06 AM,84067.0
