Unnamed Column,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
0,200 Block S 1600 E,20120235,PRICE,,,02/23/2012 09:36:06 AM,Wednesday,18,02/22/2012 06:00:00 PM,PUBLIC INTOX / Public Intoxication,100181896,[PCPD] Public Intoxication,39.5972458,"{'type': 'Point', 'coordinates': [-110.78677, 39.597246]}",-110.7867701,Disorder,UT,08/19/2012 07:07:13 AM,84501
1,FAMILY DOLLAR 720 E MAIN ST,20120233,PRICE,,,02/24/2012 09:36:09 AM,Wednesday,14,02/22/2012 02:00:00 PM,"""TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage""",100329494,"""[PCPD] Traffic Accident, Vehicle Damage""",39.5995416,"{'type': 'Point', 'coordinates': [-110.797759, 39.599542]}",-110.7977592,Traffic,UT,08/19/2012 07:07:13 AM,84501
2,200 Block EAST 200 NORTH,20120237,PRICE,,,02/24/2012 09:36:09 AM,Thursday,12,02/23/2012 12:45:00 PM,THEFT / Theft Other,100329495,[PCPD] Theft Other,39.6024482,"{'type': 'Point', 'coordinates': [-110.807265, 39.602448]}",-110.8072649,Theft,UT,08/20/2012 07:07:10 AM,84501
3,1 Block E MAIN ST,20120240,PRICE,,,02/24/2012 09:36:09 AM,Thursday,16,02/23/2012 04:08:00 PM,CONTROLLED SUBSTANCE / Other Controlled Substances,100329496,[PCPD] Other Controlled Substances,39.599825,"{'type': 'Point', 'coordinates': [-110.811024, 39.599825]}",-110.811024,Drugs,UT,08/20/2012 07:07:13 AM,84501
4,MAIN ST 100 EAST,20120239,PRICE,,,02/24/2012 09:36:09 AM,Thursday,16,02/23/2012 04:08:00 PM,"""TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage""",100329497,"""[PCPD] Traffic Accident, Vehicle Damage""",39.5995463,"{'type': 'Point', 'coordinates': [-110.809125, 39.599546]}",-110.8091247,Traffic,UT,08/20/2012 07:07:13 AM,84501
5,300 Block N 100 E,20120242,PRICE,,,02/24/2012 09:36:09 AM,Thursday,21,02/23/2012 09:00:00 PM,THEFT / Theft Other,100329498,[PCPD] Theft Other,39.6042884,"{'type': 'Point', 'coordinates': [-110.809217, 39.604288]}",-110.8092173,Theft,UT,08/20/2012 07:07:10 AM,84501
6,100 Block E,20120238,PRICE,,,02/25/2012 09:36:09 AM,Thursday,15,02/23/2012 03:29:00 PM,"""TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage""",100784932,"""[PCPD] Traffic Accident, Vehicle Damage""",39.6098116,"{'type': 'Point', 'coordinates': [-110.808173, 39.609812]}",-110.8081731,Traffic,UT,08/20/2012 07:07:13 AM,84501
7,600 Block E 300 S,20120243,PRICE,,,02/25/2012 09:36:09 AM,Friday,1,02/24/2012 01:36:00 AM,"""DAMAGED PROPERTY / Damaged Property, Private""",100784933,"""[PCPD] Damaged Property, Private""",39.594849,"{'type': 'Point', 'coordinates': [-110.790589, 39.594848999999996]}",-110.7905889,Property Crime,UT,08/21/2012 07:12:15 AM,84501
8,900 Block E 100 N,20120249,PRICE,,,02/26/2012 09:36:09 AM,Saturday,7,02/25/2012 07:59:00 AM,"""THEFT / Larceny, from Vehicle""",100829786,"""[PCPD] Larceny, from Vehicle""",39.6010021,"{'type': 'Point', 'coordinates': [-110.795565, 39.601002]}",-110.7955648,Theft from Vehicle,UT,08/22/2012 07:13:19 AM,84501
9,200 Block W RAILROAD AVE,20120253,PRICE,,,02/26/2012 09:36:09 AM,Saturday,15,02/25/2012 03:47:00 PM,"""THEFT / Larceny, from Building""",100829787,"""[PCPD] Larceny, from Building""",39.5986305,"{'type': 'Point', 'coordinates': [-110.814135, 39.598631]}",-110.8141352,Theft,UT,08/22/2012 07:13:19 AM,84501
10,400 Block S 100 E,20120255,PRICE,,,02/26/2012 09:36:09 AM,Saturday,20,02/25/2012 08:58:00 PM,"""CONTROLLED SUBSTANCE / Narcotic Equipment, Possession""",100829788,"""[PCPD] Narcotic Equipment, Possession""",39.5936027,"{'type': 'Point', 'coordinates': [-110.808986, 39.593603]}",-110.8089856,Drugs,UT,08/22/2012 07:13:19 AM,84501
11,200 Block N 300 E,20120247,PRICE,,,02/27/2012 09:36:09 AM,Friday,17,02/24/2012 05:05:00 PM,"""TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage""",100871057,"""[PCPD] Traffic Accident, Vehicle Damage""",39.602119,"{'type': 'Point', 'coordinates': [-110.805062, 39.602119]}",-110.805062,Traffic,UT,08/21/2012 07:12:15 AM,84501
12,300 Block N CARBON AVE,20120254,PRICE,,,02/27/2012 09:36:09 AM,Sunday,19,02/26/2012 07:44:00 PM,"""ASSAULT / Aggravated Assault, Oth Weapon""",100871058,"""[PCPD] Aggravated Assault, Oth Weapon""",39.604014,"{'type': 'Point', 'coordinates': [-110.811257, 39.604014]}",-110.8112572,Assault with Deadly Weapon,UT,08/23/2012 07:07:08 AM,84501
13,500 Block EAST MAIN,20120256,PRICE,,,02/27/2012 09:36:09 AM,Saturday,21,02/25/2012 09:28:00 PM,PUBLIC INTOX / Public Intoxication,100871059,[PCPD] Public Intoxication,39.599544,"{'type': 'Point', 'coordinates': [-110.801613, 39.599544]}",-110.8016131,Disorder,UT,08/22/2012 07:13:19 AM,84501
14,700 Block W PRICE RIVER DR,20120260,PRICE,,,02/27/2012 09:36:09 AM,Sunday,20,02/26/2012 08:14:00 PM,THEFT / Shoplifting,100871060,[PCPD] Shoplifting,39.5998002,"{'type': 'Point', 'coordinates': [-110.822853, 39.5998]}",-110.8228532,Theft,UT,08/23/2012 07:07:08 AM,84501
15,CEDAR HILLS DRIVE SAGEWOOD RD,20120258,PRICE,,,02/27/2012 09:36:09 AM,Sunday,9,02/26/2012 09:30:00 AM,"""TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage""",100871061,"""[PCPD] Traffic Accident, Vehicle Damage""",39.609612,"{'type': 'Point', 'coordinates': [-110.789533, 39.609612]}",-110.789533,Traffic,UT,08/23/2012 07:07:08 AM,84501
16,100 Block S 500 E,20120259,PRICE,,,02/27/2012 09:36:09 AM,Sunday,13,02/26/2012 01:20:00 PM,THEFT / Theft Other,100871062,[PCPD] Theft Other,39.5980248,"{'type': 'Point', 'coordinates': [-110.80173, 39.598025]}",-110.8017297,Theft,UT,08/23/2012 07:07:08 AM,84501
17,300 Block S 1600 E,20120262,PRICE,,,02/28/2012 09:36:09 AM,Monday,11,02/27/2012 11:02:00 AM,THEFT / Theft Other,100929408,[PCPD] Theft Other,39.594516,"{'type': 'Point', 'coordinates': [-110.787412, 39.594516]}",-110.787412,Theft,UT,08/24/2012 07:13:45 AM,84501
18,600 Block S ROSE AVE PARK,20120271,PRICE,,,02/29/2012 09:36:06 AM,Tuesday,19,02/28/2012 07:50:00 PM,"""DAMAGED PROPERTY / Damaged Property, Private""",101136313,"""[PCPD] Damaged Property, Private""",39.5994095,"{'type': 'Point', 'coordinates': [-110.810715, 39.59941]}",-110.8107148,Property Crime,UT,08/25/2012 07:13:21 AM,84501
19,200 Block S MAIN,20120241,PRICE,,,02/29/2012 09:36:06 AM,Thursday,17,02/23/2012 05:38:00 PM,PUBLIC PEACE / Disorderly Conduct,101136314,[PCPD] Disorderly Conduct,39.5992249,"{'type': 'Point', 'coordinates': [-110.806905, 39.599225]}",-110.806905,Disorder,UT,08/20/2012 07:07:13 AM,84501
20,100 Block S HWY 55,20120273,PRICE,,,03/01/2012 09:36:10 AM,Wednesday,10,02/29/2012 10:01:00 AM,THEFT / Theft Other,101349314,[PCPD] Theft Other,39.6009883,"{'type': 'Point', 'coordinates': [-110.809138, 39.600988]}",-110.8091383,Theft,UT,08/26/2012 07:07:10 AM,84501
21,1 Block S 700 E,20120274,PRICE,,,03/01/2012 09:36:10 AM,Wednesday,14,02/29/2012 02:47:00 PM,THEFT / Theft Other,101349315,[PCPD] Theft Other,39.599488,"{'type': 'Point', 'coordinates': [-110.797914, 39.599488]}",-110.7979142,Theft,UT,08/26/2012 07:07:10 AM,84501
22,200 Block S 400 E,20151392,PRICE,,,10/20/2015 04:59:34 AM,Monday,15,10/19/2015 03:21:00 PM,THEFT / Theft Other,734604844,[PCPD] Theft Other,39.5963489,"{'type': 'Point', 'coordinates': [-110.803844, 39.5963489]}",-110.803844,Theft,UT,04/15/2016 07:17:34 AM,84501
23,100 Block N CARBON AVE,20151421,PRICE,,,10/26/2015 04:58:42 AM,Sunday,1,10/25/2015 01:18:00 AM,OBSTRUCT POLICE / Resisting/Interfering w/Police,735152309,[PCPD] Resisting/Interfering w/Police,39.6010124,"{'type': 'Point', 'coordinates': [-110.8112524, 39.6010124]}",-110.8112524,Disorder,UT,04/21/2016 07:12:44 AM,84501
24,400 Block S MAIN ST.,20120277,PRICE,,,03/02/2012 09:36:10 AM,Thursday,11,03/01/2012 11:36:00 AM,"""THEFT / Larceny, from Yard/Land""",101443199,"""[PCPD] Larceny, from Yard/Land""",39.5995248,"{'type': 'Point', 'coordinates': [-110.803473, 39.599525]}",-110.8034729,Theft,UT,08/27/2012 07:07:11 AM,84501
25,300 Block N CARBON AVE,20120280,PRICE,,,03/02/2012 09:36:10 AM,Thursday,15,03/01/2012 03:18:00 PM,PUBLIC PEACE / Disorderly Conduct,101443200,[PCPD] Disorderly Conduct,39.604014,"{'type': 'Point', 'coordinates': [-110.811257, 39.604014]}",-110.8112572,Disorder,UT,08/27/2012 07:07:11 AM,84501
26,700 Block E 200 N,20120281,PRICE,,,03/02/2012 09:36:10 AM,Thursday,16,03/01/2012 04:56:00 PM,"""TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage""",101443201,"""[PCPD] Traffic Accident, Vehicle Damage""",39.602314,"{'type': 'Point', 'coordinates': [-110.79794, 39.602314]}",-110.7979398,Traffic,UT,08/27/2012 07:07:11 AM,84501
27,200 Block E MAIN ST,20120279,PRICE,,,03/02/2012 09:36:10 AM,Thursday,15,03/01/2012 03:26:00 PM,ASSAULT / Simple Assault,101443202,[PCPD] Simple Assault,39.5992249,"{'type': 'Point', 'coordinates': [-110.806905, 39.599225]}",-110.806905,Assault,UT,08/27/2012 07:07:11 AM,84501
28,200 Block S 100 W,20120278,PRICE,,,03/03/2012 09:36:10 AM,Thursday,12,03/01/2012 12:54:00 PM,"""DAMAGED PROPERTY / Damaged Property, Private""",101546821,"""[PCPD] Damaged Property, Private""",39.59639,"{'type': 'Point', 'coordinates': [-110.813442, 39.59639]}",-110.813442,Property Crime,UT,08/27/2012 07:07:11 AM,84501
29,200 Block S CARBON AVE 54,20120282,PRICE,,,03/03/2012 09:36:10 AM,Thursday,23,03/01/2012 11:48:00 PM,PUBLIC INTOX / Public Intoxication,101546822,[PCPD] Public Intoxication,39.5965367,"{'type': 'Point', 'coordinates': [-110.811316, 39.596537]}",-110.8113159,Disorder,UT,08/27/2012 07:07:11 AM,84501
30,700 Block E 400 N PRIVATE PROPERTY,20120285,PRICE,,,03/03/2012 09:36:10 AM,Friday,15,03/02/2012 03:25:00 PM,"""TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage""",101546823,"""[PCPD] Traffic Accident, Vehicle Damage""",39.5994095,"{'type': 'Point', 'coordinates': [-110.810715, 39.59941]}",-110.8107148,Traffic,UT,08/28/2012 07:12:46 AM,
31,800 Block WEST WESTWOOD BLVD,20120286,PRICE,,,03/03/2012 09:36:10 AM,Friday,20,03/02/2012 08:26:00 PM,ASSAULT / Simple Assault,101546824,[PCPD] Simple Assault,39.601399,"{'type': 'Point', 'coordinates': [-110.831095, 39.601399]}",-110.8310954,Assault,UT,08/28/2012 07:12:46 AM,84501
32,300 Block S 200 W,20120283,PRICE,,,03/04/2012 09:36:08 AM,Friday,8,03/02/2012 08:13:00 AM,"""THEFT / Larceny, from Yard/Land""",101594210,"""[PCPD] Larceny, from Yard/Land""",39.5950913,"{'type': 'Point', 'coordinates': [-110.814385, 39.595091]}",-110.8143852,Theft,UT,08/28/2012 07:12:46 AM,84501
33,800 Block WESTWOOD BLVD,20120287,PRICE,,,03/05/2012 09:36:09 AM,Saturday,0,03/03/2012 12:17:00 AM,"""LIQUOR LAW / Liquor, Possess""",101634712,"""[PCPD] Liquor, Possess""",39.601399,"{'type': 'Point', 'coordinates': [-110.831095, 39.601399]}",-110.8310954,Liquor,UT,08/29/2012 07:13:26 AM,84501
34,200 Block S MAIN,20120295,PRICE,,,03/06/2012 09:36:09 AM,Monday,17,03/05/2012 05:03:00 PM,"""THEFT / Larceny, from Vehicle""",101806444,"""[PCPD] Larceny, from Vehicle""",39.5992249,"{'type': 'Point', 'coordinates': [-110.806905, 39.599225]}",-110.806905,Theft from Vehicle,UT,08/31/2012 07:12:44 AM,84501
35,600 Block E 300 S,20120296,PRICE,,,03/06/2012 09:36:09 AM,Monday,21,03/05/2012 09:20:00 PM,"""TRAFFIC ACCIDENT / Traffic Accident, Private Prop Damg""",101806445,"""[PCPD] Traffic Accident, Private Prop Damg""",39.594849,"{'type': 'Point', 'coordinates': [-110.790589, 39.594848999999996]}",-110.7905889,Traffic,UT,08/31/2012 07:12:44 AM,84501
36,200 Block E 600 N,20120288,PRICE,,,03/06/2012 09:36:09 AM,Saturday,3,03/03/2012 03:23:00 AM,DUI / Drugs,101806446,[PCPD] Drugs,39.6098017,"{'type': 'Point', 'coordinates': [-110.806797, 39.609802]}",-110.8067975,Drugs,UT,08/29/2012 07:13:26 AM,84501
37,100 Block N CARBONVILLE RD,20120297,PRICE,,,03/07/2012 09:36:11 AM,Monday,23,03/05/2012 11:35:00 PM,"""CONTROLLED SUBSTANCE / Narcotic Equipment, Possession""",102019947,"""[PCPD] Narcotic Equipment, Possession""",39.6020582,"{'type': 'Point', 'coordinates': [-110.821393, 39.602058]}",-110.821393,Drugs,UT,08/31/2012 07:12:44 AM,84501
38,200 Block N HOSPITAL DR. PRIVATE PROPERTY,20120299,PRICE,,,03/07/2012 09:36:11 AM,Tuesday,9,03/06/2012 09:45:00 AM,"""TRAFFIC ACCIDENT / Traffic Accident, Private Prop Damg""",102019948,"""[PCPD] Traffic Accident, Private Prop Damg""",39.5994095,"{'type': 'Point', 'coordinates': [-110.810715, 39.59941]}",-110.8107148,Traffic,UT,09/01/2012 07:12:42 AM,
39,200 Block W 400 N,20120284,PRICE,,,03/07/2012 09:36:11 AM,Thursday,12,02/23/2012 12:40:00 PM,"""CONTROLLED SUBSTANCE / Synthetic Narcotic, Possession""",102019949,"""[PCPD] Synthetic Narcotic, Possession""",39.6026552,"{'type': 'Point', 'coordinates': [-110.817228, 39.602655]}",-110.8172281,Drugs,UT,08/20/2012 07:07:13 AM,84501
40,700 Block W PRICE RIVER DRIVE,20120300,PRICE,,,03/07/2012 09:36:11 AM,Tuesday,12,03/06/2012 12:31:00 PM,"""FRAUD / Fraud, Illegal Use Credit Cards""",102019950,"""[PCPD] Fraud, Illegal Use Credit Cards""",39.5998002,"{'type': 'Point', 'coordinates': [-110.822853, 39.5998]}",-110.8228532,Theft,UT,09/01/2012 07:12:42 AM,84501
41,200 Block W MAIN,20120301,PRICE,,,03/07/2012 09:36:11 AM,Tuesday,15,03/06/2012 03:55:00 PM,"""THEFT / Larceny, from Building""",102019951,"""[PCPD] Larceny, from Building""",39.5995633,"{'type': 'Point', 'coordinates': [-110.814159, 39.599563]}",-110.8141594,Theft,UT,09/01/2012 07:12:42 AM,84501
42,300 Block E 800 N,20151228,PRICE,,,09/15/2015 07:11:20 AM,Monday,13,09/14/2015 01:41:00 PM,"TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage",730473907,"[PCPD] Traffic Accident, Vehicle Damage",39.613722,"{'type': 'Point', 'coordinates': [-110.804995, 39.613722]}",-110.804995,Traffic,UT,03/11/2016 08:13:12 AM,84501
43,100 Block E 100 S,20120304,PRICE,,,03/08/2012 09:36:09 AM,Wednesday,9,03/07/2012 09:24:00 AM,PUBLIC ORDER CRIMES / Public Order Crimes,102175108,[PCPD] Public Order Crimes,39.5980702,"{'type': 'Point', 'coordinates': [-110.809133, 39.59807]}",-110.8091333,Disorder,UT,09/02/2012 07:07:12 AM,84501
44,600 Block S 100 E,20120307,PRICE,,,03/08/2012 09:36:09 AM,Wednesday,15,03/07/2012 03:50:00 PM,"""TRAFFIC ACCIDENT / Traffic Accident, Injury""",102175109,"""[PCPD] Traffic Accident, Injury""",39.5898938,"{'type': 'Point', 'coordinates': [-110.808609, 39.589894]}",-110.8086087,Traffic,UT,09/02/2012 07:07:12 AM,84501
45,900 Block E 100 N,20120303,PRICE,,,03/08/2012 09:36:09 AM,Wednesday,8,03/07/2012 08:30:00 AM,"""BURGLARY / Burglary, Other""",102175111,"""[PCPD] Burglary, Other""",39.6010021,"{'type': 'Point', 'coordinates': [-110.795565, 39.601002]}",-110.7955648,Breaking & Entering,UT,09/02/2012 07:07:12 AM,84501
46,1 Block W 400 N,20120272,PRICE,,,03/09/2012 09:36:08 AM,Thursday,1,03/01/2012 01:30:00 AM,ASSAULT / Simple Assault,102551173,[PCPD] Simple Assault,39.5936284,"{'type': 'Point', 'coordinates': [-110.811343, 39.593628]}",-110.8113427,Assault,UT,08/27/2012 07:07:11 AM,84501
47,1300 Block E 300 N,20120310,PRICE,,,03/09/2012 09:36:08 AM,Thursday,10,03/08/2012 10:30:00 AM,"""TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage""",102551174,"""[PCPD] Traffic Accident, Vehicle Damage""",39.6042088,"{'type': 'Point', 'coordinates': [-110.79805, 39.604209]}",-110.7980505,Traffic,UT,09/03/2012 07:07:12 AM,84501
48,200 Block S MAIN STREET,20120309,PRICE,,,03/09/2012 09:36:08 AM,Thursday,6,03/08/2012 06:37:00 AM,THEFT / Shoplifting,102551175,[PCPD] Shoplifting,39.5992249,"{'type': 'Point', 'coordinates': [-110.806905, 39.599225]}",-110.806905,Theft,UT,09/03/2012 07:07:12 AM,84501
49,300 Block N 600 E,20120311,PRICE,,,03/09/2012 09:36:08 AM,Thursday,15,03/08/2012 03:05:00 PM,"""TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage""",102551176,"""[PCPD] Traffic Accident, Vehicle Damage""",39.6042611,"{'type': 'Point', 'coordinates': [-110.800096, 39.604261]}",-110.8000962,Traffic,UT,09/03/2012 07:07:12 AM,84501
50,CARBON AVE MAIN ST,20120312,PRICE,,,03/09/2012 09:36:08 AM,Thursday,15,03/08/2012 03:30:00 PM,"""TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage""",102551177,"""[PCPD] Traffic Accident, Vehicle Damage""",39.0017299,"{'type': 'Point', 'coordinates': [-87.918199, 39.00173]}",-87.9181987,Traffic,UT,09/03/2012 07:07:12 AM,
51,200 Block S MAIN ST,20120313,PRICE,,,03/09/2012 09:36:08 AM,Thursday,15,03/08/2012 03:30:00 PM,"""TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage""",102551178,"""[PCPD] Traffic Accident, Vehicle Damage""",39.5992249,"{'type': 'Point', 'coordinates': [-110.806905, 39.599225]}",-110.806905,Traffic,UT,09/03/2012 07:07:12 AM,84501
52,700 Block E 800 N,20120257,PRICE,,,03/09/2012 09:36:08 AM,Thursday,23,03/08/2012 11:20:00 PM,"""BURGLARY / Burglary, Forced Entry Residence""",102551179,"""[PCPD] Burglary, Forced Entry Residence""",39.6134555,"{'type': 'Point', 'coordinates': [-110.799877, 39.613456]}",-110.7998767,Breaking & Entering,UT,09/03/2012 07:07:12 AM,84501
53,100 Block N PRICE RIVER DR,20120315,PRICE,,,03/09/2012 09:36:08 AM,Thursday,17,03/08/2012 05:30:00 PM,"""TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage""",102551180,"""[PCPD] Traffic Accident, Vehicle Damage""",39.582418,"{'type': 'Point', 'coordinates': [-110.81473, 39.582418]}",-110.8147303,Traffic,UT,09/03/2012 07:07:12 AM,84501
54,1000 Block E MAIN,20120316,PRICE,,,03/10/2012 09:36:03 AM,Friday,9,03/09/2012 09:21:00 AM,THEFT / Theft Other,102604737,[PCPD] Theft Other,39.5993887,"{'type': 'Point', 'coordinates': [-110.795914, 39.599389]}",-110.7959138,Theft,UT,09/04/2012 07:09:06 AM,84501
125,600 Block N 100 E,20120469,PRICE,,,07/19/2012 04:14:20 PM,Tuesday,7,04/10/2012 07:48:00 AM,"""THEFT / Larceny, Bicycle""",119365045,"""[PCPD] Larceny, Bicycle""",39.6099046,"{'type': 'Point', 'coordinates': [-110.808173, 39.609905]}",-110.808173,Theft,UT,10/06/2012 07:10:37 AM,84501
55,CARBON AVE 650 S,20120319,PRICE,,,03/10/2012 09:36:03 AM,Friday,15,03/16/2012 03:00:00 PM,"""TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage""",102604738,"""[PCPD] Traffic Accident, Vehicle Damage""",39.5892416,"{'type': 'Point', 'coordinates': [-110.811612, 39.589242]}",-110.8116116,Traffic,UT,09/10/2012 07:07:14 AM,84501
56,700 Block E MAIN,20120327,PRICE,,,03/12/2012 08:36:07 AM,Monday,0,03/12/2012 12:26:00 AM,"""BURGLARY / Burglary, Unlawful Entry Nonresidence""",102694452,"""[PCPD] Burglary, Unlawful Entry Nonresidence""",39.598855,"{'type': 'Point', 'coordinates': [-110.796265, 39.598855]}",-110.796265,Breaking & Entering,UT,09/07/2012 07:13:25 AM,84501
57,1100 Block S CARBON AVE,20120320,PRICE,,,03/12/2012 08:36:07 AM,Saturday,12,03/10/2012 12:32:00 PM,"""BURGLARY / Burglary, Other""",102694453,"""[PCPD] Burglary, Other""",39.5845739,"{'type': 'Point', 'coordinates': [-110.813851, 39.584574]}",-110.8138506,Breaking & Entering,UT,09/05/2012 07:12:45 AM,84501
58,600 Block S ROSE AVE,20120322,PRICE,,,03/12/2012 08:36:07 AM,Saturday,21,03/10/2012 09:23:00 PM,ASSAULT / Simple Assault,102694454,[PCPD] Simple Assault,39.589923,"{'type': 'Point', 'coordinates': [-110.809866, 39.589923]}",-110.8098665,Assault,UT,09/05/2012 07:12:45 AM,84501
59,300 Block E 600 N,20120324,PRICE,,,03/12/2012 08:36:07 AM,Sunday,16,03/11/2012 04:30:00 PM,PUBLIC PEACE / Disorderly Conduct,102694456,[PCPD] Disorderly Conduct,39.6098036,"{'type': 'Point', 'coordinates': [-110.805364, 39.609804]}",-110.8053639,Disorder,UT,09/06/2012 07:07:12 AM,84501
60,600 Block E 300 S,20120330,PRICE,,,03/14/2012 08:36:10 AM,Tuesday,4,03/13/2012 04:02:00 AM,PUBLIC INTOX / Public Intoxication,102837350,[PCPD] Public Intoxication,39.594849,"{'type': 'Point', 'coordinates': [-110.790589, 39.594848999999996]}",-110.7905889,Disorder,UT,09/08/2012 07:11:58 AM,84501
61,200 Block W 400 N,20120328,PRICE,,,03/14/2012 08:36:10 AM,Monday,12,03/12/2012 12:11:00 PM,"""CONTROLLED SUBSTANCE / Marijuana, Possession""",102837351,"""[PCPD] Marijuana, Possession""",39.6026552,"{'type': 'Point', 'coordinates': [-110.817228, 39.602655]}",-110.8172281,Drugs,UT,09/07/2012 07:13:25 AM,84501
62,300 Block S 700 E,20120329,PRICE,,,03/14/2012 08:36:10 AM,Monday,14,03/12/2012 02:25:00 PM,"""DAMAGED PROPERTY / Damaged Property, Private""",102837352,"""[PCPD] Damaged Property, Private""",39.5951071,"{'type': 'Point', 'coordinates': [-110.797971, 39.595107]}",-110.7979709,Property Crime,UT,09/07/2012 07:13:25 AM,84501
63,400 Block N 100 E,20120340,PRICE,,,03/14/2012 08:36:10 AM,Tuesday,17,03/13/2012 05:27:00 PM,"""TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage""",102837353,"""[PCPD] Traffic Accident, Vehicle Damage""",39.6066607,"{'type': 'Point', 'coordinates': [-110.809231, 39.606661]}",-110.8092315,Traffic,UT,09/08/2012 07:11:58 AM,84501
64,200 Block S MAIN ST,20120338,PRICE,,,03/14/2012 08:36:10 AM,Tuesday,16,03/13/2012 04:06:00 PM,"""TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage""",102837354,"""[PCPD] Traffic Accident, Vehicle Damage""",39.5992249,"{'type': 'Point', 'coordinates': [-110.806905, 39.599225]}",-110.806905,Traffic,UT,09/08/2012 07:11:58 AM,84501
65,700 Block S FAIRGROUNDS ROAD,20120339,PRICE,,,03/14/2012 08:36:10 AM,Tuesday,15,03/13/2012 03:58:00 PM,THEFT / Theft Other,102837355,[PCPD] Theft Other,39.5904028,"{'type': 'Point', 'coordinates': [-110.822005, 39.590403]}",-110.8220046,Theft,UT,09/08/2012 07:11:58 AM,84501
66,200 Block S MAIN,20120341,PRICE,,,03/14/2012 08:36:10 AM,Tuesday,18,03/13/2012 06:34:00 PM,ASSAULT / Simple Assault,102837356,[PCPD] Simple Assault,39.5992249,"{'type': 'Point', 'coordinates': [-110.806905, 39.599225]}",-110.806905,Assault,UT,09/08/2012 07:11:58 AM,84501
67,300 Block S 1600 E,20120342,PRICE,,,03/14/2012 08:36:10 AM,Tuesday,18,03/13/2012 06:23:00 PM,"""THEFT / Larceny, from Vehicle""",102837357,"""[PCPD] Larceny, from Vehicle""",39.594516,"{'type': 'Point', 'coordinates': [-110.787412, 39.594516]}",-110.787412,Theft from Vehicle,UT,09/08/2012 07:11:58 AM,84501
68,1100 Block SOUTH CARBON AVE PRIVATE PROPERTY,20120343,PRICE,,,03/14/2012 08:36:10 AM,Tuesday,22,03/13/2012 10:30:00 PM,"""TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage""",102837358,"""[PCPD] Traffic Accident, Vehicle Damage""",39.5994095,"{'type': 'Point', 'coordinates': [-110.810715, 39.59941]}",-110.8107148,Traffic,UT,09/08/2012 07:11:58 AM,84501
69,500 Block S CARBON AVE,20120346,PRICE,,,03/15/2012 08:36:08 AM,Wednesday,12,03/14/2012 12:34:00 PM,"""BURGLARY / Burglary, Forced Entry Residence""",102910850,"""[PCPD] Burglary, Forced Entry Residence""",39.5921518,"{'type': 'Point', 'coordinates': [-110.811243, 39.592152]}",-110.811243,Breaking & Entering,UT,09/09/2012 07:07:12 AM,84501
70,600 Block E 300 S,20120347,PRICE,,,03/15/2012 08:36:08 AM,Wednesday,16,03/14/2012 04:30:00 PM,"""BURGLARY / Burglary, Other""",102910851,"""[PCPD] Burglary, Other""",39.594849,"{'type': 'Point', 'coordinates': [-110.790589, 39.594848999999996]}",-110.7905889,Breaking & Entering,UT,09/09/2012 07:07:12 AM,84501
71,200 Block S MAIN STREET,20120345,PRICE,,,03/15/2012 08:36:08 AM,Wednesday,11,03/14/2012 11:31:00 AM,"""DAMAGED PROPERTY / Damaged Property, Private""",102910852,"""[PCPD] Damaged Property, Private""",39.5992249,"{'type': 'Point', 'coordinates': [-110.806905, 39.599225]}",-110.806905,Property Crime,UT,09/09/2012 07:07:12 AM,84501
72,1100 Block S CARBON AVE,20120351,PRICE,,,03/16/2012 08:36:10 AM,Thursday,18,03/15/2012 06:58:00 PM,ASSAULT / Simple Assault,103090316,[PCPD] Simple Assault,39.5845739,"{'type': 'Point', 'coordinates': [-110.813851, 39.584574]}",-110.8138506,Assault,UT,09/10/2012 07:07:14 AM,84501
73,1 Block W MAIN STREET,2012027,PRICE,,,03/16/2012 08:36:10 AM,Sunday,0,02/19/2012 12:00:00 AM,"""CONTROLLED SUBSTANCE / Amphetamine, Sell""",103090318,"""[PCPD] Amphetamine, Sell""",39.5995326,"{'type': 'Point', 'coordinates': [-110.811287, 39.599533]}",-110.8112873,Drugs,UT,08/16/2012 07:07:11 AM,84501
